event_id,module(equipment),start_datetime,end_datetime,point_count,duration_seconds,minimum_powerfactor,average_powerfactor,iqr_detected,ewma_detected,if_detected,max_model_agreement
EWMA-008399,15(예비건조기),2025-01-18 08:20:05,2025-01-18 08:20:05,1,5,68.95333,68.95333,0,1,1,2
EWMA-008400,15(예비건조기),2025-01-18 08:32:45,2025-01-18 08:32:45,1,5,66.68,66.68,1,1,1,3
EWMA-008401,15(예비건조기),2025-01-18 08:37:40,2025-01-18 08:37:40,1,5,66.56333,66.56333,1,1,1,3
EWMA-008402,15(예비건조기),2025-01-18 08:48:40,2025-01-18 08:48:40,1,5,63.513336,63.513336,1,1,1,3
EWMA-008403,15(예비건조기),2025-01-18 08:51:30,2025-01-18 08:51:30,1,5,68.38333,68.38333,1,1,0,2
EWMA-008404,15(예비건조기),2025-01-18 08:51:45,2025-01-18 08:51:45,1,5,69.43667,69.43667,1,1,0,2
EWMA-008405,15(예비건조기),2025-01-18 09:11:55,2025-01-18 09:11:55,1,5,69.53667,69.53667,0,1,0,1
EWMA-008406,15(예비건조기),2025-01-18 09:24:20,2025-01-18 09:24:20,1,5,71.57001,71.57001,0,1,1,2
EWMA-008407,15(예비건조기),2025-01-18 09:32:15,2025-01-18 09:32:15,1,5,65.79667,65.79667,1,1,0,2
EWMA-008408,15(예비건조기),2025-01-18 09:40:45,2025-01-18 09:40:45,1,5,71.37667,71.37667,0,1,0,1
EWMA-008409,15(예비건조기),2025-01-18 09:48:35,2025-01-18 09:48:35,1,5,69.17667,69.17667,1,1,0,2
EWMA-008410,15(예비건조기),2025-01-18 09:49:35,2025-01-18 09:49:35,1,5,67.549995,67.549995,1,1,1,3
EWMA-008411,15(예비건조기),2025-01-18 10:01:30,2025-01-18 10:01:30,1,5,65.32,65.32,1,1,1,3
EWMA-008412,15(예비건조기),2025-01-18 10:09:25,2025-01-18 10:09:25,1,5,71.91334,71.91334,0,1,0,1
EWMA-008413,15(예비건조기),2025-01-18 10:18:05,2025-01-18 10:18:05,1,5,71.22667,71.22667,1,1,0,2
EWMA-008414,15(예비건조기),2025-01-18 10:21:45,2025-01-18 10:21:45,1,5,63.673336,63.673336,1,1,1,3
EWMA-008415,15(예비건조기),2025-01-18 10:25:25,2025-01-18 10:25:25,1,5,68.84333,68.84333,0,1,0,1
EWMA-008416,15(예비건조기),2025-01-18 10:27:55,2025-01-18 10:27:55,1,5,66.07667,66.07667,1,1,0,2
EWMA-008417,15(예비건조기),2025-01-18 10:28:45,2025-01-18 10:28:45,1,5,67.20333,67.20333,1,1,1,3
EWMA-008418,15(예비건조기),2025-01-18 10:34:30,2025-01-18 10:34:30,1,5,64.450005,64.450005,1,1,1,3
EWMA-008419,15(예비건조기),2025-01-18 10:46:00,2025-01-18 10:46:00,1,5,72.149994,72.149994,0,1,1,2
EWMA-008420,15(예비건조기),2025-01-18 10:49:10,2025-01-18 10:49:10,1,5,67.84333,67.84333,1,1,0,2
EWMA-008421,15(예비건조기),2025-01-18 10:53:35,2025-01-18 10:53:35,1,5,64.03667,64.03667,1,1,1,3
EWMA-008422,15(예비건조기),2025-01-18 10:58:50,2025-01-18 10:58:50,1,5,65.16,65.16,1,1,1,3
EWMA-008423,15(예비건조기),2025-01-18 11:09:35,2025-01-18 11:09:35,1,5,66.18,66.18,1,1,0,2
EWMA-008424,15(예비건조기),2025-01-18 11:19:25,2025-01-18 11:19:25,1,5,66.46,66.46,1,1,1,3
EWMA-008425,15(예비건조기),2025-01-18 11:19:45,2025-01-18 11:19:45,1,5,70.1,70.1,0,1,0,1
EWMA-008426,15(예비건조기),2025-01-18 11:30:35,2025-01-18 11:30:35,1,5,64.46334,64.46334,1,1,1,3
EWMA-008427,15(예비건조기),2025-01-18 11:47:45,2025-01-18 11:47:45,1,5,66.003334,66.003334,1,1,1,3
EWMA-008428,15(예비건조기),2025-01-18 11:49:35,2025-01-18 11:49:35,1,5,70.10333,70.10333,0,1,0,1
EWMA-008429,15(예비건조기),2025-01-18 11:51:20,2025-01-18 11:51:20,1,5,68.27667,68.27667,0,1,1,2
EWMA-008430,15(예비건조기),2025-01-18 11:54:40,2025-01-18 11:54:40,1,5,65.83667,65.83667,1,1,0,2
EWMA-008431,15(예비건조기),2025-01-18 12:03:35,2025-01-18 12:03:35,1,5,70.236664,70.236664,1,1,0,2
EWMA-008432,15(예비건조기),2025-01-18 12:30:25,2025-01-18 12:30:25,1,5,70.166664,70.166664,0,1,1,2
EWMA-008433,15(예비건조기),2025-01-18 12:34:35,2025-01-18 12:34:35,1,5,69.43333,69.43333,1,1,1,3
EWMA-008434,15(예비건조기),2025-01-18 12:35:00,2025-01-18 12:35:00,1,5,71.53666,71.53666,0,1,0,1
EWMA-008435,15(예비건조기),2025-01-18 12:57:50,2025-01-18 12:57:50,1,5,67.243324,67.243324,1,1,1,3
EWMA-008436,15(예비건조기),2025-01-18 12:58:40,2025-01-18 12:58:40,1,5,65.329994,65.329994,1,1,1,3
EWMA-008437,15(예비건조기),2025-01-18 13:00:55,2025-01-18 13:00:55,1,5,68.723335,68.723335,1,1,0,2
EWMA-008438,15(예비건조기),2025-01-18 13:04:50,2025-01-18 13:04:50,1,5,67.33666,67.33666,1,1,1,3
EWMA-008439,15(예비건조기),2025-01-18 13:13:40,2025-01-18 13:13:40,1,5,66.35,66.35,1,1,1,3
EWMA-008440,15(예비건조기),2025-01-18 13:15:20,2025-01-18 13:15:20,1,5,65.723335,65.723335,1,1,0,2
EWMA-008441,15(예비건조기),2025-01-18 13:18:10,2025-01-18 13:18:10,1,5,67.096664,67.096664,1,1,0,2
EWMA-008442,15(예비건조기),2025-01-18 13:25:35,2025-01-18 13:25:35,1,5,69.543335,69.543335,0,1,1,2
EWMA-008443,15(예비건조기),2025-01-18 13:26:55,2025-01-18 13:26:55,1,5,66.37,66.37,1,1,1,3
EWMA-008444,15(예비건조기),2025-01-18 13:38:15,2025-01-18 13:38:15,1,5,69.950005,69.950005,0,1,0,1
EWMA-008445,15(예비건조기),2025-01-18 13:39:55,2025-01-18 13:39:55,1,5,68.12666,68.12666,1,1,0,2
EWMA-008446,15(예비건조기),2025-01-18 13:41:45,2025-01-18 13:41:45,1,5,67.79,67.79,1,1,1,3
EWMA-008447,15(예비건조기),2025-01-18 13:43:35,2025-01-18 13:43:35,1,5,69.14667,69.14667,1,1,1,3
EWMA-008448,15(예비건조기),2025-01-18 13:54:00,2025-01-18 13:54:00,1,5,66.79,66.79,1,1,1,3
EWMA-008449,15(예비건조기),2025-01-18 13:56:25,2025-01-18 13:56:25,1,5,69.59333,69.59333,0,1,0,1
EWMA-008450,15(예비건조기),2025-01-18 13:57:15,2025-01-18 13:57:15,1,5,63.143337,63.143337,1,1,1,3
EWMA-008451,15(예비건조기),2025-01-18 14:00:35,2025-01-18 14:00:35,1,5,69.84667,69.84667,0,1,1,2
EWMA-008452,15(예비건조기),2025-01-18 14:01:30,2025-01-18 14:01:30,1,5,65.43,65.43,1,1,1,3
EWMA-008453,15(예비건조기),2025-01-18 14:03:20,2025-01-18 14:03:20,1,5,65.46667,65.46667,1,1,0,2
EWMA-008454,15(예비건조기),2025-01-18 14:08:55,2025-01-18 14:08:55,1,5,67.736664,67.736664,1,1,1,3
EWMA-008455,15(예비건조기),2025-01-18 14:21:45,2025-01-18 14:21:45,1,5,71.579994,71.579994,0,1,0,1
EWMA-008456,15(예비건조기),2025-01-18 14:40:50,2025-01-18 14:40:50,1,5,66.31333,66.31333,1,1,1,3
EWMA-008457,15(예비건조기),2025-01-18 14:41:55,2025-01-18 14:41:55,1,5,69.4,69.4,0,1,0,1
EWMA-008458,15(예비건조기),2025-01-18 14:44:35,2025-01-18 14:44:35,1,5,71.24999,71.24999,0,1,0,1
EWMA-008459,15(예비건조기),2025-01-18 14:53:50,2025-01-18 14:53:50,1,5,68.83666,68.83666,1,1,1,3
EWMA-008460,15(예비건조기),2025-01-18 15:01:45,2025-01-18 15:01:50,2,10,68.42333,68.744995,1,1,1,2
EWMA-008461,15(예비건조기),2025-01-18 15:12:40,2025-01-18 15:12:40,1,5,64.99,64.99,1,1,1,3
EWMA-008462,15(예비건조기),2025-01-18 15:16:55,2025-01-18 15:16:55,1,5,67.9,67.9,1,1,0,2
EWMA-008463,15(예비건조기),2025-01-18 15:23:50,2025-01-18 15:23:50,1,5,62.943333,62.943333,1,1,1,3
EWMA-008464,15(예비건조기),2025-01-18 15:29:35,2025-01-18 15:29:35,1,5,66.51,66.51,1,1,1,3
EWMA-008465,15(예비건조기),2025-01-18 15:40:25,2025-01-18 15:40:25,1,5,65.76667,65.76667,1,1,1,3
EWMA-008466,15(예비건조기),2025-01-18 15:51:10,2025-01-18 15:51:10,1,5,64.54,64.54,1,1,1,3
EWMA-008467,15(예비건조기),2025-01-18 15:52:10,2025-01-18 15:52:10,1,5,69.433334,69.433334,1,1,0,2
EWMA-008468,15(예비건조기),2025-01-18 15:58:15,2025-01-18 15:58:15,1,5,67.380005,67.380005,1,1,1,3
EWMA-008469,15(예비건조기),2025-01-18 16:01:10,2025-01-18 16:01:10,1,5,66.46,66.46,1,1,1,3
EWMA-008470,15(예비건조기),2025-01-18 16:08:30,2025-01-18 16:08:30,1,5,66.18667,66.18667,1,1,0,2
EWMA-008471,15(예비건조기),2025-01-18 16:40:05,2025-01-18 16:40:05,1,5,66.26667,66.26667,1,1,1,3
EWMA-008472,15(예비건조기),2025-01-18 16:41:40,2025-01-18 16:41:40,1,5,72.560005,72.560005,0,1,0,1
EWMA-008473,15(예비건조기),2025-01-18 16:55:25,2025-01-18 16:55:25,1,5,70.13334,70.13334,1,1,0,2
EWMA-008474,15(예비건조기),2025-01-18 16:56:25,2025-01-18 16:56:25,1,5,67.46667,67.46667,1,1,1,3
EWMA-008475,15(예비건조기),2025-01-18 16:59:25,2025-01-18 16:59:25,1,5,63.523335,63.523335,1,1,1,3
EWMA-008476,15(예비건조기),2025-01-18 16:59:40,2025-01-18 16:59:40,1,5,70.1,70.1,0,1,1,2
EWMA-008477,15(예비건조기),2025-01-18 17:11:00,2025-01-18 17:11:00,1,5,68.61,68.61,0,1,1,2
EWMA-008478,15(예비건조기),2025-01-18 17:43:30,2025-01-18 17:43:30,1,5,70.666664,70.666664,0,1,0,1
EWMA-008479,15(예비건조기),2025-01-18 17:47:05,2025-01-18 17:47:05,1,5,70.65333,70.65333,0,1,0,1
EWMA-008480,15(예비건조기),2025-01-18 17:52:30,2025-01-18 17:52:30,1,5,67.863335,67.863335,1,1,1,3
EWMA-008481,15(예비건조기),2025-01-18 18:19:05,2025-01-18 18:19:05,1,5,65.95333,65.95333,1,1,1,3
EWMA-008482,15(예비건조기),2025-01-18 18:21:40,2025-01-18 18:21:40,1,5,61.243336,61.243336,1,1,0,2
EWMA-008483,15(예비건조기),2025-01-18 18:23:45,2025-01-18 18:23:45,1,5,67.81,67.81,1,1,1,3
EWMA-008484,15(예비건조기),2025-01-18 18:33:25,2025-01-18 18:33:25,1,5,62.64333,62.64333,1,1,1,3
EWMA-008485,15(예비건조기),2025-01-18 18:41:30,2025-01-18 18:41:30,1,5,69.29667,69.29667,0,1,0,1
EWMA-008486,15(예비건조기),2025-01-18 18:45:55,2025-01-18 18:45:55,1,5,67.89333,67.89333,1,1,1,3
EWMA-008487,15(예비건조기),2025-01-18 18:49:45,2025-01-18 18:49:45,1,5,72.45,72.45,0,1,1,2
EWMA-008488,15(예비건조기),2025-01-18 18:58:30,2025-01-18 18:58:30,1,5,65.583336,65.583336,1,1,0,2
EWMA-008489,15(예비건조기),2025-01-18 18:59:00,2025-01-18 18:59:00,1,5,64.87334,64.87334,1,1,1,3
EWMA-008490,15(예비건조기),2025-01-18 19:07:00,2025-01-18 19:07:00,1,5,68.57667,68.57667,1,1,0,2
EWMA-008491,15(예비건조기),2025-01-18 19:16:40,2025-01-18 19:16:40,1,5,68.49334,68.49334,1,1,0,2
EWMA-008492,15(예비건조기),2025-01-18 19:18:35,2025-01-18 19:18:35,1,5,69.14,69.14,0,1,1,2
EWMA-008493,15(예비건조기),2025-01-18 19:19:35,2025-01-18 19:19:35,1,5,65.85333,65.85333,1,1,1,3
EWMA-008494,15(예비건조기),2025-01-18 19:31:30,2025-01-18 19:31:30,1,5,68.213326,68.213326,0,1,1,2
EWMA-008495,15(예비건조기),2025-01-18 19:34:40,2025-01-18 19:34:40,1,5,68.98,68.98,1,1,1,3
EWMA-008496,15(예비건조기),2025-01-18 19:36:20,2025-01-18 19:36:20,1,5,71.94666,71.94666,0,1,0,1
EWMA-008497,15(예비건조기),2025-01-18 19:38:50,2025-01-18 19:38:50,1,5,64.39001,64.39001,1,1,0,2
EWMA-008498,15(예비건조기),2025-01-18 19:49:55,2025-01-18 19:49:55,1,5,63.85667,63.85667,1,1,1,3
EWMA-008499,15(예비건조기),2025-01-18 19:57:55,2025-01-18 19:57:55,1,5,63.55667,63.55667,1,1,1,3
EWMA-008500,15(예비건조기),2025-01-18 19:58:30,2025-01-18 19:58:35,2,10,66.409996,69.45,1,1,1,2
EWMA-008501,15(예비건조기),2025-01-18 20:10:50,2025-01-18 20:10:50,1,5,70.35333,70.35333,0,1,0,1
EWMA-008502,15(예비건조기),2025-01-18 20:20:30,2025-01-18 20:20:30,1,5,64.40667,64.40667,1,1,1,3
EWMA-008503,15(예비건조기),2025-01-18 20:30:05,2025-01-18 20:30:05,1,5,65.34667,65.34667,1,1,1,3
EWMA-008504,15(예비건조기),2025-01-18 20:30:50,2025-01-18 20:30:50,1,5,66.28667,66.28667,1,1,1,3
EWMA-008505,15(예비건조기),2025-01-18 20:39:15,2025-01-18 20:39:15,1,5,63.790005,63.790005,1,1,1,3
EWMA-008506,15(예비건조기),2025-01-18 20:41:55,2025-01-18 20:41:55,1,5,70.40333,70.40333,0,1,0,1
EWMA-008507,15(예비건조기),2025-01-18 20:42:45,2025-01-18 20:42:45,1,5,71.64667,71.64667,0,1,0,1
EWMA-008508,15(예비건조기),2025-01-18 20:51:20,2025-01-18 20:51:20,1,5,71.57667,71.57667,0,1,0,1
EWMA-008509,15(예비건조기),2025-01-18 21:17:25,2025-01-18 21:17:25,1,5,69.793335,69.793335,1,1,0,2
EWMA-008510,15(예비건조기),2025-01-18 21:23:00,2025-01-18 21:23:00,1,5,71.24,71.24,0,1,0,1
EWMA-008511,15(예비건조기),2025-01-18 21:28:15,2025-01-18 21:28:15,1,5,68.56667,68.56667,1,1,0,2
EWMA-008512,15(예비건조기),2025-01-18 21:36:35,2025-01-18 21:36:35,1,5,68.83666,68.83666,1,1,1,3
EWMA-008513,15(예비건조기),2025-01-18 21:41:55,2025-01-18 21:41:55,1,5,71.69666,71.69666,0,1,1,2
EWMA-008514,15(예비건조기),2025-01-18 21:44:25,2025-01-18 21:44:25,1,5,61.486664,61.486664,1,1,1,3
EWMA-008515,15(예비건조기),2025-01-18 21:54:25,2025-01-18 21:54:25,1,5,69.880005,69.880005,0,1,0,1
EWMA-008516,15(예비건조기),2025-01-18 21:55:40,2025-01-18 21:55:40,1,5,70.67333,70.67333,0,1,1,2
EWMA-008517,15(예비건조기),2025-01-18 21:56:40,2025-01-18 21:56:40,1,5,67.87334,67.87334,1,1,0,2
EWMA-008518,15(예비건조기),2025-01-18 22:08:35,2025-01-18 22:08:35,1,5,70.22666,70.22666,0,1,0,1
EWMA-008519,15(예비건조기),2025-01-18 22:11:05,2025-01-18 22:11:05,1,5,68.46,68.46,1,1,1,3
EWMA-008520,15(예비건조기),2025-01-18 22:28:40,2025-01-18 22:28:40,1,5,68.10333,68.10333,1,1,1,3
EWMA-008521,15(예비건조기),2025-01-18 22:33:15,2025-01-18 22:33:15,1,5,67.670006,67.670006,0,1,0,1
EWMA-008522,15(예비건조기),2025-01-18 22:35:20,2025-01-18 22:35:20,1,5,71.81667,71.81667,0,1,0,1
EWMA-008523,15(예비건조기),2025-01-18 22:47:30,2025-01-18 22:47:30,1,5,64.59333,64.59333,1,1,1,3
EWMA-008524,15(예비건조기),2025-01-18 22:47:45,2025-01-18 22:47:45,1,5,65.89,65.89,1,1,0,2
EWMA-008525,15(예비건조기),2025-01-18 23:03:30,2025-01-18 23:03:30,1,5,62.55,62.55,1,1,0,2
EWMA-008526,15(예비건조기),2025-01-18 23:03:50,2025-01-18 23:03:50,1,5,64.07,64.07,1,1,1,3
EWMA-008527,15(예비건조기),2025-01-18 23:05:55,2025-01-18 23:05:55,1,5,67.74,67.74,1,1,0,2
EWMA-008528,15(예비건조기),2025-01-18 23:07:45,2025-01-18 23:07:45,1,5,62.013336,62.013336,1,1,0,2
EWMA-008529,15(예비건조기),2025-01-18 23:09:45,2025-01-18 23:09:45,1,5,68.543335,68.543335,0,1,0,1
EWMA-008530,15(예비건조기),2025-01-18 23:10:55,2025-01-18 23:10:55,1,5,71.56667,71.56667,0,1,0,1
EWMA-008531,15(예비건조기),2025-01-18 23:15:15,2025-01-18 23:15:15,1,5,68.96,68.96,1,1,1,3
EWMA-008532,15(예비건조기),2025-01-18 23:18:40,2025-01-18 23:18:40,1,5,66.60334,66.60334,1,1,1,3
EWMA-008533,15(예비건조기),2025-01-18 23:24:10,2025-01-18 23:24:10,1,5,68.333336,68.333336,1,1,0,2
EWMA-008534,15(예비건조기),2025-01-18 23:39:10,2025-01-18 23:39:10,1,5,73.666664,73.666664,0,1,0,1
EWMA-008535,15(예비건조기),2025-01-18 23:50:10,2025-01-18 23:50:10,1,5,65.636665,65.636665,1,1,1,3
EWMA-008536,15(예비건조기),2025-01-19 00:01:10,2025-01-19 00:01:10,1,5,65.513336,65.513336,1,1,1,3
EWMA-008537,15(예비건조기),2025-01-19 00:03:15,2025-01-19 00:03:15,1,5,66.19333,66.19333,1,1,1,3
EWMA-008538,15(예비건조기),2025-01-19 00:04:45,2025-01-19 00:04:45,1,5,70.03667,70.03667,1,1,0,2
EWMA-008539,15(예비건조기),2025-01-19 00:09:35,2025-01-19 00:09:35,1,5,67.206665,67.206665,1,1,1,3
EWMA-008540,15(예비건조기),2025-01-19 00:40:40,2025-01-19 00:40:40,1,5,68.81,68.81,1,1,1,3
EWMA-008541,15(예비건조기),2025-01-19 01:06:20,2025-01-19 01:06:20,1,5,64.7,64.7,1,1,1,3
EWMA-008542,15(예비건조기),2025-01-19 01:09:15,2025-01-19 01:09:15,1,5,65.64667,65.64667,1,1,1,3
EWMA-008543,15(예비건조기),2025-01-19 01:10:00,2025-01-19 01:10:00,1,5,66.026665,66.026665,1,1,1,3
EWMA-008544,15(예비건조기),2025-01-19 01:11:20,2025-01-19 01:11:20,1,5,62.446667,62.446667,1,1,1,3
EWMA-008545,15(예비건조기),2025-01-19 01:16:30,2025-01-19 01:16:30,1,5,66.75666,66.75666,1,1,0,2
EWMA-008546,15(예비건조기),2025-01-19 01:54:55,2025-01-19 01:54:55,1,5,66.47666,66.47666,1,1,1,3
EWMA-008547,15(예비건조기),2025-01-19 01:56:40,2025-01-19 01:56:40,1,5,71.113335,71.113335,0,1,1,2
EWMA-008548,15(예비건조기),2025-01-19 02:04:00,2025-01-19 02:04:00,1,5,72.52334,72.52334,0,1,0,1
EWMA-008549,15(예비건조기),2025-01-19 02:16:00,2025-01-19 02:16:00,1,5,68.13334,68.13334,0,1,0,1
EWMA-008550,15(예비건조기),2025-01-19 02:23:10,2025-01-19 02:23:10,1,5,65.12,65.12,1,1,1,3
EWMA-008551,15(예비건조기),2025-01-19 02:31:25,2025-01-19 02:31:25,1,5,67.87667,67.87667,1,1,0,2
EWMA-008552,15(예비건조기),2025-01-19 02:46:00,2025-01-19 02:46:00,1,5,72.28,72.28,0,1,1,2
EWMA-008553,15(예비건조기),2025-01-19 02:52:40,2025-01-19 02:52:40,1,5,66.01667,66.01667,1,1,0,2
EWMA-008554,15(예비건조기),2025-01-19 03:09:35,2025-01-19 03:09:35,1,5,65.35,65.35,1,1,0,2
EWMA-008555,15(예비건조기),2025-01-19 03:16:50,2025-01-19 03:16:50,1,5,63.606663,63.606663,1,1,1,3
EWMA-008556,15(예비건조기),2025-01-19 03:41:55,2025-01-19 03:41:55,1,5,67.636665,67.636665,1,1,1,3
EWMA-008557,15(예비건조기),2025-01-19 03:48:00,2025-01-19 03:48:00,1,5,67.77,67.77,1,1,1,3
EWMA-008558,15(예비건조기),2025-01-19 03:55:55,2025-01-19 03:55:55,1,5,65.69,65.69,1,1,0,2
EWMA-008559,15(예비건조기),2025-01-19 04:00:20,2025-01-19 04:00:20,1,5,67.380005,67.380005,1,1,1,3
EWMA-008560,15(예비건조기),2025-01-19 04:03:35,2025-01-19 04:03:35,1,5,67.09,67.09,1,1,0,2
EWMA-008561,15(예비건조기),2025-01-19 04:06:50,2025-01-19 04:06:50,1,5,66.59333,66.59333,1,1,1,3
EWMA-008562,15(예비건조기),2025-01-19 04:16:35,2025-01-19 04:16:35,1,5,69.76333,69.76333,0,1,1,2
EWMA-008563,15(예비건조기),2025-01-19 04:35:40,2025-01-19 04:35:40,1,5,65.28667,65.28667,1,1,1,3
EWMA-008564,15(예비건조기),2025-01-19 04:38:00,2025-01-19 04:38:00,1,5,63.043335,63.043335,1,1,1,3
EWMA-008565,15(예비건조기),2025-01-19 04:55:00,2025-01-19 04:55:00,1,5,66.69334,66.69334,1,1,0,2
EWMA-008566,15(예비건조기),2025-01-19 05:10:40,2025-01-19 05:10:40,1,5,68.07667,68.07667,1,1,1,3
EWMA-008567,15(예비건조기),2025-01-19 05:24:50,2025-01-19 05:24:50,1,5,65.88,65.88,1,1,1,3
EWMA-008568,15(예비건조기),2025-01-19 05:32:35,2025-01-19 05:32:35,1,5,66.723335,66.723335,1,1,1,3
EWMA-008569,15(예비건조기),2025-01-19 05:33:05,2025-01-19 05:33:05,1,5,65.96333,65.96333,1,1,1,3
EWMA-008570,15(예비건조기),2025-01-19 06:07:20,2025-01-19 06:07:20,1,5,70.753334,70.753334,1,1,0,2
EWMA-008571,15(예비건조기),2025-01-19 06:13:35,2025-01-19 06:13:35,1,5,68.12666,68.12666,1,1,1,3
EWMA-008572,15(예비건조기),2025-01-19 06:14:40,2025-01-19 06:14:40,1,5,69.27334,69.27334,1,1,1,3
EWMA-008573,15(예비건조기),2025-01-19 07:00:10,2025-01-19 07:00:10,1,5,66.87334,66.87334,1,1,1,3
EWMA-008574,15(예비건조기),2025-01-19 07:13:50,2025-01-19 07:13:50,1,5,65.53667,65.53667,1,1,0,2
EWMA-008575,15(예비건조기),2025-01-19 07:22:45,2025-01-19 07:22:45,1,5,64.62334,64.62334,1,1,1,3
EWMA-008576,15(예비건조기),2025-01-19 07:24:25,2025-01-19 07:24:25,1,5,69.66333,69.66333,0,1,0,1
EWMA-008577,15(예비건조기),2025-01-19 07:36:05,2025-01-19 07:36:05,1,5,69.65333,69.65333,1,1,0,2
EWMA-008578,15(예비건조기),2025-01-19 07:43:10,2025-01-19 07:43:10,1,5,67.973335,67.973335,1,1,0,2
EWMA-008579,15(예비건조기),2025-01-19 08:01:00,2025-01-19 08:01:00,1,5,65.91334,65.91334,1,1,1,3
EWMA-008580,15(예비건조기),2025-01-19 08:11:55,2025-01-19 08:11:55,1,5,71.41334,71.41334,0,1,0,1
EWMA-008581,15(예비건조기),2025-01-19 08:18:40,2025-01-19 08:18:40,1,5,66.26,66.26,1,1,0,2
EWMA-008582,15(예비건조기),2025-01-19 08:24:10,2025-01-19 08:24:10,1,5,71.27334,71.27334,0,1,0,1
EWMA-008583,15(예비건조기),2025-01-19 08:24:40,2025-01-19 08:24:40,1,5,61.946667,61.946667,1,1,1,3
EWMA-008584,15(예비건조기),2025-01-19 08:41:20,2025-01-19 08:41:20,1,5,67.579994,67.579994,1,1,1,3
EWMA-008585,15(예비건조기),2025-01-19 08:57:30,2025-01-19 08:57:30,1,5,64.98667,64.98667,1,1,1,3
EWMA-008586,15(예비건조기),2025-01-19 09:15:25,2025-01-19 09:15:25,1,5,65.08667,65.08667,1,1,0,2
EWMA-008587,15(예비건조기),2025-01-19 09:21:50,2025-01-19 09:21:50,1,5,65.59333,65.59333,1,1,1,3
EWMA-008588,15(예비건조기),2025-01-19 09:22:50,2025-01-19 09:22:50,1,5,67.48334,67.48334,1,1,1,3
EWMA-008589,15(예비건조기),2025-01-19 09:30:15,2025-01-19 09:30:15,1,5,64.113335,64.113335,1,1,1,3
EWMA-008590,15(예비건조기),2025-01-19 09:55:00,2025-01-19 09:55:00,1,5,65.420006,65.420006,1,1,0,2
EWMA-008591,15(예비건조기),2025-01-19 10:10:40,2025-01-19 10:10:40,1,5,68.96333,68.96333,1,1,1,3
EWMA-008592,15(예비건조기),2025-01-19 10:14:55,2025-01-19 10:14:55,1,5,71.48667,71.48667,0,1,0,1
EWMA-008593,15(예비건조기),2025-01-19 10:29:00,2025-01-19 10:29:00,1,5,68.63,68.63,1,1,1,3
EWMA-008594,15(예비건조기),2025-01-19 10:32:00,2025-01-19 10:32:00,1,5,65.09333,65.09333,1,1,1,3
EWMA-008595,15(예비건조기),2025-01-19 10:33:30,2025-01-19 10:33:30,1,5,67.73333,67.73333,1,1,1,3
EWMA-008596,15(예비건조기),2025-01-19 10:40:00,2025-01-19 10:40:00,1,5,64.13334,64.13334,1,1,1,3
EWMA-008597,15(예비건조기),2025-01-19 10:42:25,2025-01-19 10:42:25,1,5,71.04666,71.04666,0,1,0,1
EWMA-008598,15(예비건조기),2025-01-19 10:48:20,2025-01-19 10:48:20,1,5,63.13,63.13,1,1,1,3
EWMA-008599,15(예비건조기),2025-01-19 10:59:35,2025-01-19 10:59:35,1,5,65.08666,65.08666,1,1,1,3
EWMA-008600,15(예비건조기),2025-01-19 11:04:20,2025-01-19 11:04:20,1,5,65.84667,65.84667,1,1,1,3
EWMA-008601,15(예비건조기),2025-01-19 11:05:05,2025-01-19 11:05:05,1,5,73.1,73.1,0,1,0,1
EWMA-008602,15(예비건조기),2025-01-19 11:24:30,2025-01-19 11:24:30,1,5,72.20333,72.20333,0,1,1,2
EWMA-008603,15(예비건조기),2025-01-19 11:31:00,2025-01-19 11:31:00,1,5,63.329998,63.329998,1,1,1,3
EWMA-008604,15(예비건조기),2025-01-19 11:31:45,2025-01-19 11:31:45,1,5,68.97667,68.97667,1,1,1,3
EWMA-008605,15(예비건조기),2025-01-19 11:34:40,2025-01-19 11:34:40,1,5,70.79667,70.79667,0,1,0,1
EWMA-008606,15(예비건조기),2025-01-19 11:37:25,2025-01-19 11:37:25,1,5,70.99,70.99,0,1,0,1
EWMA-008607,15(예비건조기),2025-01-19 11:40:05,2025-01-19 11:40:05,1,5,70.83666,70.83666,1,1,0,2
EWMA-008608,15(예비건조기),2025-01-19 11:44:45,2025-01-19 11:44:45,1,5,70.37667,70.37667,0,1,0,1
EWMA-008609,15(예비건조기),2025-01-19 11:56:45,2025-01-19 11:56:45,1,5,63.066666,63.066666,1,1,1,3
EWMA-008610,15(예비건조기),2025-01-19 11:58:15,2025-01-19 11:58:15,1,5,70.6,70.6,0,1,0,1
EWMA-008611,15(예비건조기),2025-01-19 12:00:35,2025-01-19 12:00:35,1,5,65.416664,65.416664,1,1,1,3
EWMA-008612,15(예비건조기),2025-01-19 12:04:55,2025-01-19 12:04:55,1,5,70.72667,70.72667,0,1,0,1
EWMA-008613,15(예비건조기),2025-01-19 12:09:55,2025-01-19 12:09:55,1,5,63.37,63.37,1,1,0,2
EWMA-008614,15(예비건조기),2025-01-19 12:20:05,2025-01-19 12:20:05,1,5,68.996666,68.996666,1,1,1,3
EWMA-008615,15(예비건조기),2025-01-19 12:34:05,2025-01-19 12:34:05,1,5,66.66999,66.66999,1,1,1,3
EWMA-008616,15(예비건조기),2025-01-19 12:44:20,2025-01-19 12:44:20,1,5,69.23334,69.23334,1,1,0,2
EWMA-008617,15(예비건조기),2025-01-19 12:48:45,2025-01-19 12:48:45,1,5,71.24,71.24,0,1,0,1
